time,text,url,retweet_count,favorite_count
Thu Oct 07 16:23:26 +0000 2021,"#AvengeSrinagarKillings | Arnab questions political analyst Aabid Mir Magami as terrorists kill civilians, includin… https://t.co/Y9BsldKLuQ",https://twitter.com/i/web/status/1446149175234629632,12,43
Thu Oct 07 16:21:29 +0000 2021,MEA expresses concerns over cross-border terrorism in J&amp;K as terrorists kill 5 in two days https://t.co/EuJ4NM0As9,https://www.republicworld.com/india-news/general-news/mea-expresses-concerns-over-cross-border-terrorism-in-j-and-k-as-terrorists-kill-5-in-two-days.html,17,71
Thu Oct 07 16:20:31 +0000 2021,#AvengeSrinagarKillings | The biggest casualty in Kashmir is truth. What a refreshing change today to hear… https://t.co/xr8oxGA5sN,https://twitter.com/i/web/status/1446148442191917057,7,42
Thu Oct 07 16:17:14 +0000 2021,#AvengeSrinagarKillings | I have condemned this. Killing of innocents is not acceptable. The wisdom &amp; nomenclature… https://t.co/UiUObpBKQg,https://twitter.com/i/web/status/1446147616421466118,11,39
Thu Oct 07 16:14:02 +0000 2021,"#AvengeSrinagarKillings | It is the future of Kashmir at stake. If politicians support terrorists, there'll be no K… https://t.co/WARNqBR5Ie",https://twitter.com/i/web/status/1446146812256026627,8,59
Thu Oct 07 16:11:02 +0000 2021,"#AvengeSrinagarKillings | Arnab questions political analyst Aabid Mir Magami as terrorists kill civilians, includin… https://t.co/3DSFuQ866M",https://twitter.com/i/web/status/1446146055221899266,20,67
Thu Oct 07 16:10:37 +0000 2021,#AvengeSrinagarKillings | Gaurav Bhatia engages in a fierce debate with Mohd Aqib Renzushah on The Debate with Arna… https://t.co/uWgtNMYS1G,https://twitter.com/i/web/status/1446145949751918592,24,89
Thu Oct 07 16:07:49 +0000 2021,#AvengeSrinagarKillings | These people will be defeated and we will firmly stand with families that have lost loved… https://t.co/G3wSGWhKHe,https://twitter.com/i/web/status/1446145245251473415,25,96
Thu Oct 07 16:04:01 +0000 2021,India to resume issuing visas for tourists visiting in chartered flights from Oct 15: MHA https://t.co/TtXYgyh3wg,https://www.republicworld.com/lifestyle/travel/india-to-resume-issuing-visas-for-tourists-visiting-in-chartered-flights-from-oct-15-mha.html,3,31
Thu Oct 07 16:03:56 +0000 2021,#AvengeSrinagarKillings | Gaurav Bhatia engages in a fierce debate with Mohd Aqib Renzushah on The Debate with Arna… https://t.co/uVoBV7nwS2,https://twitter.com/i/web/status/1446144268834258947,12,65
Thu Oct 07 16:01:42 +0000 2021,#AvengeSrinagarKillings | Only 2 families are adequately protected in Kashmir &amp; yet they can't call a spade a spade… https://t.co/AmqWHZmsLy,https://twitter.com/i/web/status/1446143707527331842,81,278
Thu Oct 07 15:57:56 +0000 2021,#AvengeSrinagarKillings | These people will be defeated and we will firmly stand with families that have lost loved… https://t.co/PPsSNxZTtU,https://twitter.com/i/web/status/1446142759660703745,40,188
Thu Oct 07 15:57:09 +0000 2021,"#AvengeSrinagarKillings | We've been losing Kashmiri civilians, mainly political activists. But these killings, the… https://t.co/szcktE9BXb",https://twitter.com/i/web/status/1446142560729133056,37,104
Thu Oct 07 15:55:45 +0000 2021,"#AvengeSrinagarKillings | Terrorism has no justification, barbarism has no justification. Anybody from NC or PDP wh… https://t.co/ngwnpAiRUc",https://twitter.com/i/web/status/1446142208676020230,43,150
Thu Oct 07 15:53:32 +0000 2021,#AvengeSrinagarKillings | Only 2 families are adequately protected in Kashmir &amp; yet they can't call a spade a spade… https://t.co/zSyUjSVA9P,https://twitter.com/i/web/status/1446141652775555073,40,142
Thu Oct 07 15:53:17 +0000 2021,"The Debate with Arnab on #AvengeSrinagarKillings is now #LIVE, on-air and online, here - https://t.co/NWgtMkjnrK https://t.co/ZMFrVsebgp",https://youtube.com/watch?v=xtoOK86mW8Y,16,64
Thu Oct 07 15:52:41 +0000 2021,Vaccine Maitri: Centre permits export of Covishield &amp; Covaxin doses to neighboring nations https://t.co/VJMQKE3RVm,https://www.republicworld.com/india-news/general-news/vaccine-maitri-centre-permits-export-of-covishield-and-covaxin-doses-to-neighboring-nations.html,7,62
Thu Oct 07 15:51:04 +0000 2021,"#AvengeSrinagarKillings | We've been losing Kashmiri civilians, mainly political activists. But these killings, the… https://t.co/RH1mc6CanR",https://twitter.com/i/web/status/1446141033125859328,22,107
Thu Oct 07 15:49:06 +0000 2021,"#AvengeSrinagarKillings | Terrorism has no justification, barbarism has no justification. Anybody from NC or PDP wh… https://t.co/2GjAqJNrpK",https://twitter.com/i/web/status/1446140534771179521,20,75
Thu Oct 07 15:48:25 +0000 2021,"The Debate with Arnab on #AvengeSrinagarKillings is now #LIVE, on-air and online, here - https://t.co/NWgtMkjnrK https://t.co/NK3oVVhb3K",https://youtube.com/watch?v=xtoOK86mW8Y,17,50
Thu Oct 07 15:45:41 +0000 2021,#AvengeSrinagarKillings | Srinagar Mayor @Junaid_Mattu is #LIVE with Arnab Goswami on The Debate; Tune in to watch… https://t.co/NZOmQzAfcp,https://twitter.com/i/web/status/1446139676666982401,11,60
Thu Oct 07 15:34:16 +0000 2021,"The Debate with Arnab on #AvengeSrinagarKillings is now #LIVE, on-air and online, here - https://t.co/3AdouRdizw https://t.co/WZuhfRHDQm",https://www.youtube.com/watch?v=xtoOK86mW8Y,26,103
Thu Oct 07 15:28:38 +0000 2021,"India's Devastating Plan To Dominate China In The Skies | Indian Air Force's Modernisation EXPLAINED

Click below t… https://t.co/uDvsbymBgA",https://twitter.com/i/web/status/1446135386678333442,7,42
Thu Oct 07 15:28:22 +0000 2021,#Modi20Years | From Swachh Bharat To Ayushman Scheme; @NarendraModi Govt's Vision Aims For Health &amp; Social Security… https://t.co/rTv7dotFWa,https://twitter.com/i/web/status/1446135317212262413,7,49
Thu Oct 07 15:28:06 +0000 2021,#Modi20Years | Rise Of Naya Kashmir: Political Process &amp; Development Begins Post Abrogation Of Article 370 In J&amp;K https://t.co/rKOLc7jRJ9,https://www.youtube.com/watch?v=zXv2p5cEkfs&feature=youtu.be,4,20
Thu Oct 07 15:20:27 +0000 2021,Union Min Mukhtar Abbas Naqvi condemns J&amp;K civilian killings; 'Will smoke terrorists out' https://t.co/o0YTj8qbhH,https://www.republicworld.com/india-news/general-news/union-min-mukhtar-abbas-naqvi-condemns-j-and-k-civilian-killings-will-smoke-terrorists-out.html,7,73
Thu Oct 07 15:16:16 +0000 2021,"J&amp;K terror attacks: 'Situation tense in valley,' says family of deceased school teacher https://t.co/Yt30qx9zvm",https://www.republicworld.com/india-news/general-news/j-and-k-targeted-terror-situation-tense-in-valley-says-family-of-murdered-school-teacher.html,10,72
Thu Oct 07 15:06:53 +0000 2021,Fact Check: WhatsApp to be prohibited in India from 11:30 pm to 6 am? https://t.co/dDtpGJXVxV,https://www.republicworld.com/fact-check/technology/fact-check-whatsapp-to-be-prohibited-in-india-from-1130-pm-to-6-am.html,6,62
Thu Oct 07 15:00:59 +0000 2021,Akhilesh Yadav demands MoS Ajay Misra's resignation; 'Investigators will salute him first' https://t.co/ElF1aVILfS,https://www.republicworld.com/india-news/politics/akhilesh-yadav-demands-mos-ajay-misras-resignation-investigators-will-salute-him-first.html,2,56
Thu Oct 07 14:36:23 +0000 2021,#Modi20Years | Swachh Bharat Mission: @narendramodi Govt's Cleanliness Campaign To Combat Challenges Of Urban India… https://t.co/l4VIOxI1UO,https://twitter.com/i/web/status/1446122237803646982,13,86
Thu Oct 07 14:36:06 +0000 2021,"#Modi20Years | @narendramodi 's 'Minimum Government, Maximum Governance'; Over 1500 Obsolete Laws Removed - https://t.co/G0lg9WxiqZ",https://www.youtube.com/watch?v=R46fh-UBOos,14,98
Thu Oct 07 14:35:30 +0000 2021,#Modi20Years | From Sarovar Dam to Central Vista; @narendramodi Govt's Vision For Grand Projects - https://t.co/h9e4TyPgCu,https://www.youtube.com/watch?v=xp3UaVNdAmY,9,69
Thu Oct 07 14:34:36 +0000 2021,"#Modi20Years | 'Beti Bachao, Beti Padao': @narendramodi Govt's Exemplary Vision For Women Empowerment - https://t.co/GRpdEdo0q7",https://www.youtube.com/watch?v=yIskQhh8lOs,8,60
Thu Oct 07 14:33:53 +0000 2021,#Modi20Years | @narendramodi Govt Pushes For 'Co-Operative Federalism'; Redraws Centre-State Ties Through Niti Ayog… https://t.co/mdSTQIAy5T,https://twitter.com/i/web/status/1446121606376407047,13,45
Thu Oct 07 14:32:56 +0000 2021,#Modi20Years | Largest Vaccination Drive to Compensation Scheme : @narendramodi Govt's Efforts to Beat COVID-19 Pan… https://t.co/gaCvGyRQaf,https://twitter.com/i/web/status/1446121368697729039,9,62
Thu Oct 07 14:21:01 +0000 2021,"Jitendra Singh condemns killing of teachers in J&amp;K, questions 'Votaries of Human Rights'

https://t.co/3kIlWLRNFW",https://www.republicworld.com/india-news/law-and-order/jitendra-singh-condones-killing-of-teachers-in-j-and-k-questions-votaries-of-human-rights.html,29,179
Thu Oct 07 14:19:12 +0000 2021,"'Aryan Khan is friends with Arbaaz, but doesn't know his activities': SRK's son's lawyer https://t.co/3RpNCWCYR4",https://www.republicworld.com/entertainment-news/bollywood-news/aryan-khan-is-friends-with-arbaaz-but-doesnt-know-his-activities-srks-sons-lawyer.html,20,185
Thu Oct 07 14:19:01 +0000 2021,IPL 2021: Fans impressed with KL Rahul's aggression; call him 'world's best T20 batter' https://t.co/aPRIdxGO7l,https://www.republicworld.com/sports-news/cricket-news/ipl-2021-fans-impressed-with-kl-rahuls-aggression-call-him-worlds-best-t20-batter.html,4,111
Thu Oct 07 14:18:24 +0000 2021,Zydus Cadila vaccine to be inoculated via applicator and not syringe: NITI Aayog's Dr Paul https://t.co/7cYi3H11UC,https://www.republicworld.com/india-news/general-news/zydus-cadila-vaccine-to-be-inoculated-via-applicator-and-not-syringe-niti-aayogs-dr-paul.html,7,100
Thu Oct 07 14:18:10 +0000 2021,Narada Case: Calcutta HC directs ED &amp; CBI officials to appear before WB Assembly Speaker https://t.co/qgkdqgCLHg,https://www.republicworld.com/india-news/general-news/narada-case-calcutta-hc-directs-ed-and-cbi-officials-to-appear-before-wb-assembly-speaker.html,4,53
Thu Oct 07 14:13:20 +0000 2021,East Central Railway Recruitment 2021: Applications invited for 2206 posts; check details https://t.co/Ejh9XlcWeF,https://www.republicworld.com/india-news/education/east-central-railway-recruitment-2021-applications-invited-for-2206-posts-check-details.html,13,69
Thu Oct 07 14:11:05 +0000 2021,Hockey Belgium 'disappointed' with India's all-round dominant show at FIH awards https://t.co/JN1q2vWBcq,https://www.republicworld.com/sports-news/hockey-news/hockey-belgium-disappointed-with-indias-all-round-dominant-show-at-fih-awards.html,7,84
Thu Oct 07 14:00:17 +0000 2021,Goswami-Fitzpatrick Trophy: Ex-spinner wants India-Australia series named after legends https://t.co/jkpNk31tZS,https://www.republicworld.com/sports-news/cricket-news/goswami-fitzpatrick-trophy-ex-spinner-wants-india-australia-series-named-after-legends.html,6,68
Thu Oct 07 13:57:27 +0000 2021,"Aryan Khan LIVE Updates: SRK's son sent to 14 days judicial custody; bail plea tomorrow

https://t.co/Ef7ZRJFOX7",https://www.republicworld.com/india-news/general-news/aryan-khan-bail-hearing-live-updates-ncb-to-seek-further-custody-of-shah-rukh-khans-son.html,31,215
Thu Oct 07 13:55:52 +0000 2021,"Navjot Singh Sidhu, other Congress leaders detained en route to Lakhimpur Kheri https://t.co/ng6ITrF9v5",https://www.republicworld.com/india-news/politics/navjot-singh-sidhu-other-congress-leaders-detained-en-route-to-lakhimpur-kheri.html,4,115
Thu Oct 07 13:55:04 +0000 2021,#BREAKING | Aryan Khan to stay in NCB office tonight after marathon hearing as Court sends all accused to 14-day ju… https://t.co/B98eJvsyCj,https://twitter.com/i/web/status/1446111837829746706,36,224
Thu Oct 07 13:52:03 +0000 2021,"As PM Modi clocks two decades in public office, netizens heap praise for selfless service https://t.co/GOc1ZKw45B",https://www.republicworld.com/india-news/general-news/as-pm-modi-clocks-two-decades-in-public-office-netizens-heap-praise-for-selfless-service.html,14,185
Thu Oct 07 13:42:55 +0000 2021,SRK's son Aryan Khan sent to 14-days Judicial Custody in NCB Drug raid; bail plea tomorrow https://t.co/etx2lmNfP6,https://www.republicworld.com/india-news/general-news/srks-son-aryan-khan-sent-to-14-days-judicial-custody-in-ncb-drug-raid-bail-plea-tomorrow.html,41,224
Thu Oct 07 13:41:54 +0000 2021,#BREAKING | Aryan Khan's bail plea to be heard tomorrow at 11 AM as Court sends all accused to 14-day judicial cust… https://t.co/OXwihJECFW,https://twitter.com/i/web/status/1446108524413476867,42,272
Thu Oct 07 13:38:36 +0000 2021,PM Modi's ambitious Ayushman Bharat digital mission hailed by Singapore Foreign Minister https://t.co/0XCj8Bh1NB,https://www.republicworld.com/world-news/rest-of-the-world-news/pm-modis-ambitious-ayushman-bharat-digital-mission-hailed-by-singapore-foreign-minister.html,27,200
Thu Oct 07 13:34:57 +0000 2021,Suresh Raina's exclusion from CSK's playing XI against PBKS surprises heartbroken fans https://t.co/QUiLIPXQg7,https://www.republicworld.com/sports-news/cricket-news/suresh-rainas-exclusion-from-csks-playing-xi-against-pbks-surprises-heartbroken-fans.html,29,133
Thu Oct 07 13:31:42 +0000 2021,#BREAKING | Aryan Khan &amp; 7 other accused arrested by NCB in Cruise ship drug bust sent to judicial custody for 14 d… https://t.co/57DReP2Vn5,https://twitter.com/i/web/status/1446105956450856969,59,256
Thu Oct 07 13:28:31 +0000 2021,#BREAKING | Aryan Khan and seven other accused sent to 14-days judicial custody in the Mumbai cruise drug bust case… https://t.co/GHupHIZIvQ,https://twitter.com/i/web/status/1446105156844589056,197,900
Thu Oct 07 13:22:10 +0000 2021,Republic tracking #LIVE from Killa Court and outside NCB office as court's order on the custody of Aryan Khan and o… https://t.co/inP1BSQtN5,https://twitter.com/i/web/status/1446103559074983938,17,79
Thu Oct 07 13:15:00 +0000 2021,#Modi20Years | @narendramodi Govt's Big Infrastructure Push: Total Investment Of Above Rs 100 Lakh Crores - https://t.co/UBuDAniUYL,https://www.youtube.com/watch?v=-prjxUhZ5m8,11,42
Thu Oct 07 13:12:18 +0000 2021,Standby for Court order on marathon hearing of all accused including Aryan Khan in Mumbai cruise drug bust. Watch f… https://t.co/VpUw3QQcmX,https://twitter.com/i/web/status/1446101074755170308,7,44
Thu Oct 07 13:09:22 +0000 2021,Nobel Prize 2021 in Literature: What did novelist Abdulrazak Gurnah win laurel for? https://t.co/zHdEPr8Uo6,https://www.republicworld.com/lifestyle/art/nobel-prize-2021-in-literature-what-did-novelist-abdulrazak-gurnah-win-laurel-for.html,4,24
Thu Oct 07 13:08:56 +0000 2021,"#Modi20Years | At 8 pm tonight, tune in to Republic as we take a look back at 20 administrative areas that… https://t.co/XQX6Qct4cv",https://twitter.com/i/web/status/1446100227304267777,8,45
Thu Oct 07 13:03:45 +0000 2021,#BREAKING | Court dictating order on hearing of all accused including Aryan Khan after a marathon hearing; Stay tun… https://t.co/AOoIuj1RDn,https://twitter.com/i/web/status/1446098923219730434,10,66
Thu Oct 07 13:01:05 +0000 2021,"#Modi20Years | At 10 pm tonight, tune in to Republic TV for a special edition of The Debate with Arnab on 20 years… https://t.co/7msELdJNEY",https://twitter.com/i/web/status/1446098252370087939,12,64
Thu Oct 07 13:00:02 +0000 2021,#Modi20Years | How @narendramodi Govt Strengthened &amp; Modernised India's Defence Sector - https://t.co/IUkkCbLc1o,https://www.youtube.com/watch?v=wWZZ0eZy0X8,2,15
Thu Oct 07 12:52:38 +0000 2021,"Ramiz Raja forgets he's Pakistan Cricket's chief, 'breaks news' of ECB chief stepping down https://t.co/axy2g1n9rf",https://www.republicworld.com/sports-news/cricket-news/ramiz-raja-forgets-hes-pakistan-crickets-chief-breaks-news-of-ecb-chief-stepping-down.html,4,37
Thu Oct 07 12:45:00 +0000 2021,#Modi20Years | @narendramodi Govt's Climate Change Initiative: India set to achieve Paris Agreement target by 2030 - https://t.co/DjHULrLyWs,https://www.youtube.com/watch?v=Gi9iRNYMChQ,3,29
Thu Oct 07 12:44:17 +0000 2021,"Cauvery River is polluted by a range of contaminants, IIT-Madras research reveals https://t.co/yWxukfpDsx",https://www.republicworld.com/india-news/education/cauvery-river-is-polluted-by-a-range-of-contaminants-iit-madras-research-reveals.html,2,25
Thu Oct 07 12:44:11 +0000 2021,"#BREAKING | ASG Anil Singh urges Judge to read statements of Aryan Khan and others, in a rebuttal to Satish Maneshi… https://t.co/ijj80xg0s8",https://twitter.com/i/web/status/1446094000944041987,7,47
